city,min_distance
Montmain,388.6168074346057
Montmaur,348.6959347210755
Montmirail,220.08440074371018
Montmorin,220.6430505094613
Montot,55.0790643450047
Montoulieu,208.49614364054528
Montpellier,2.7569301432875277
Montpeyroux,112.9769071595749
Montpezat,155.818839527239
Montreuil,79.11209565754628
Montrevel,105.1624464611649
Montrond,100.00816774702166
Montréal,177.50969505859933
Monts,239.11747191491895
Montsinéry-Tonnegrande,1.1560605647839273
Montégut,66.35451314120648
Morangis,120.22719955245726
Morcourt,48.31660443166965
Mornay,142.1250148294938
Mortefontaine,42.525316903047305
Mortemer,83.68418201836988
Mortiers,562.8863863955094
Morval,444.6915458802857
Morville,553.7167707795496
Morvilliers,273.77005928791766
Mosnac,41.30253798809459
Mouillac,180.13929141306065
Moulin-Neuf,263.7382066604787
Moulines,71.00591315450092
Moulinet,549.5569807005962
Moulins,124.50689540431623
Moulon,413.5539135463215
Moussac,377.7939934264399
Moussey,32.65340520259308
Moussy,147.57274117760298
Moutiers,225.6303471705657
Mouzay,415.5303450850387
Mouzens,162.19842979446423
Mouzon,538.8584887259342
Moyenneville,74.76888940876971
Mulhouse,0.0
Munster,98.76881708268006
Murat,143.34564267205613
Murs,458.5737900001043
Mélisey,187.9538359229342
Méricourt,175.86551898278162
Mérignac,44.88798838008793
Méré,178.40564807539144
Méréville,302.23921967082134
Nalliers,145.84768129900294
Namps-Maisnil,0.0
Nancy,0.0
Nantes,0.0
Nantua,0.0
Narcy,212.47478813319367
Naucelles,0.0
Naussac,138.26513461941875
Naves,141.97004803931907
Nay,679.091241996511
Nesles,234.04899553577366
Neuilly,75.27320431936735
Neuvic,144.89354672689407
Neuville,144.14942828326807
Neuvillette,92.18211110170415
Neuvy,169.7505536990123
Nice,0.0
Nizas,194.64457750912877
Noailhac,82.37152858227762
Noailles,126.87028216156978
Nointel,30.913515916271464
Noirlieu,451.53858667940443
Nolay,101.45655344668468
Nonville,238.69310480569598
Normanville,79.91033925736546
Nouméa,0.0
Noyers,112.9792007579638
Nozay,137.8587665604231
Nozières,250.5351847629342
Noé,559.6254755709605
Nîmes,0.0
Oeuilly,36.09353379409573
Offoy,70.35467750204415
Ognes,62.88538165553844
Oigny,288.9474639900456
Oisy,40.89406137125125
Olivet,212.10001991481263
Ollainville,267.87709235093786
Ollières,652.4657097033659
Onet-le-Château,0.0
Oradour,256.8111755269268
Orgeval,141.8911676628842
Orgères,171.6756092570201
Orival,82.06422238344354
Orlu,629.9831780681254
Orléans,0.0
Ormes,77.14929440782485
Ormoy,72.07320036356782
Orsans,570.7759449190679
Orval,389.9690551890204
Orville,131.20640902197226
Osmoy,207.85491488428266
Ozon,425.68542209386953
Pacé,135.04089724813454
Pailhès,146.3546844337321
Pamandzi,0.0
Pannes,253.20956113918518
Parfondeval,300.965108353907
Parigny,486.83015376613633
Paris,0.0
Parisot,51.70860073533538
Parnac,218.40356911863387
Parnay,199.75317601945585
Paroy,256.90261829954466
Passy,0.0
Paulhac,47.702145344232726
Payzac,254.0777772549963
Percy,693.1776195021413
Perpignan,0.0
Perreux,215.3680510187898
Perrigny,200.88932098653225
Pers,224.7385340428153
Perthes,94.71893819500995
Petiville,60.33266014008603
Peyrolles,176.86800899442926
Pierrecourt,382.33902932059914
Pierrefiche,68.06835755310355
Pierrefitte,92.26575857400283
Pierrelaye,0.0
Pierrepont,141.49726873338415
Pierrerue,237.67283953044455
Pierres,172.1937193926942
Pierreville,587.1456510671642
Plagne,500.5018561775855
Plainville,153.62800147359974
Plaisance,128.75794668596146
Planay,313.043629030499
Plasne,0.0
Plassac,40.95079071395352
Pleine-Selve,584.4422128599966
Plouhinec,98.83869728275376
Poilley,17.22824048506386
Polastron,24.812117223147148
Polignac,328.4237052657668
Poligny,119.01501032053108
Pommiers,50.78564872510496
Pompignan,204.8115306116179
Pont-l'Evêque,205.2240914259366
Pontoise,0.0
Port-Lesney,0.0
Port-Louis,6304.519550902663
Portes,578.6250296107893
Pougny,264.34513477819155
Pouillon,739.510090450087
Pouilly,303.9324673965709
Pouillé,102.313688419909
Pradelles,669.5415105130897
Prades,48.350554132330444
Pradines,120.90032434022181
Pratz,217.4688506232806
Presles,225.63131122645845
Pressigny,449.67770585527956
Prey,412.9731079749961
Pringy,146.97962737886687
Provenchère,61.977181162523436
Prunet,144.77021664561005
Prunières,59.659279939281426
Préaux,167.10537737468485
Préchac,100.49352229471448
Prémanon,0.0
Présilly,63.812027018273646
Puiseux,254.4090326936505
Puisieux,117.91266313899642
Pujols,73.48384138614801
Puyravault,34.10115893590232
Puzieux,65.25122999267032
Pérignac,45.929357170552684
Périgny,148.61438148187545
Péronne,412.3719968923548
Péré,340.55778293799773
Quilly,530.9071201515112
Quincerot,37.43924193056614
Quincey,107.42142503567804
Quinsac,119.98733334388473
Quissac,198.49234211248572
Quézac,114.2554203657694
Rahon,93.4428904578101
Ramecourt,358.17953096872213
Rancourt,306.35334830448585
Reignac,32.94539033607652
Reilhac,63.35342783635177
Remaucourt,72.07820992248658
Remicourt,114.44796585281149
Remigny,330.1285325637093
Remoncourt,69.60081412973244
Rennes,0.0
Renneville,205.26658958779444
Reugny,173.8181744742878
Reuilly,230.00919751666265
Revel,362.9196318575854
Rians,467.6611648781908
Ribeaucourt,293.1117280519331
Ricaud,133.80948146644207
Richebourg,210.9706885415283
Richemont,332.4186127882232
Rieux,87.58041383845567
Rignac,64.40566823754948
Rimatara,1718.22422521712
Ris,425.04967584330853
Rivarennes,105.35382591675045
Rives,383.56529570894793
Rivière,386.14333798894654
Rivières,188.4293169079823
Rix,207.56696735726246
Roche,94.58784722897147
Rochebrune,75.3724498231496
Rochefort,522.3696009618052
Rochegude,42.745688632376776
Roches,173.30677104167648
Rochetaillée,277.27004953403326
Rocles,38.24622603112326
Rocquemont,117.97426098906706
Rocquencourt,93.06057918362872
Rocquigny,41.836303315021595
Rogliano,0.0
Roinville,23.825669650464334
Romagne,172.41557117531448
Romagny,608.5028057891486
Romain,55.571587282122586
Romans,405.6974943088525
Romery,90.14779872906976
Rompon,0.0
Ronchères,168.94388221471002
Roquebrune,103.44092576781685
Roquefort,46.384990313980644
Roquemaure,254.53262337716728
Roques,94.79432160486184
Rosay,92.42262403451439
Rosey,135.62912037316366
Rosières,75.2834373798267
Rosnay,193.8934900462711
Rosoy,144.7452218005294
Rouelles,410.1452583158167
Rouen,0.0
Rouffiac,49.26317561281531
Rougemont,160.04443424541194
Rouillac,331.6670912251269
Roumégoux,117.4550610438237
Rousset,121.54200407741712
Roussillon,167.53880047054645
Roussines,102.10796857625205
Rousson,440.2422910405499
Rouville,178.05195572029615
Rouvray,62.007589123082106
Rouvres,93.42434460169315
Rouvroy,67.49179131167952
Roye,356.39288414966967
Ruffec,99.9985990130012
Ruffiac,423.7896923165384
Rully,255.78086906886713
Rumigny,142.94421576590634
Rumilly,599.2527380060134
Rumont,214.62595818704833
Récourt,312.3092306039928
Réjaumont,73.26030231651772
Rémilly,310.912372589401
Réveillon,215.78708786765668
Sablons,390.87090089046836
Sacy,170.2912845263151
Sagy,370.50901070799864
Saignes,80.1871026778432
Saillac,78.72512239116642
Saillans,434.00905219297584
Sailly,131.1069611644909
Saint-Agnan,89.22420801115169
Saint-Aignan,130.6633640202676
Saint-Alban,416.3347662800347
Saint-Amand,283.4274951271443
Saint-Amans,28.621660120437998
Saint-Ambroix,338.1443474072026
Saint-André,32.15283088758555
Saint-André-des-Eaux,119.7193444454634
Saint-Andéol,29.343460393536017
Saint-Angel,44.01818149744999
Saint-Antoine,143.36276555220144
Saint-Antonin,496.21336694725085
Saint-Apollinaire,324.281857437885
Saint-Appolinard,50.70733800773053
Saint-Armel,97.17980163745763
Saint-Arnoult,46.83072592395854
Saint-Arroman,44.71109350602079
Saint-Astier,51.17450929641199
Saint-Aubin,48.21262569043758
Saint-Aubin-des-Bois,188.28856183861197
Saint-Aubin-sur-Mer,110.66562262384738
Saint-Augustin,0.31286430973974516
Saint-Avit,76.42858826726918
Saint-Barthélemy,176.44394764056582
Saint-Bauzile,95.5477215000322
Saint-Beauzire,64.16936488666246
Saint-Benoît,211.82526336875196
Saint-Bernard,114.15390543120714
Saint-Blaise,265.3512126108274
Saint-Bresson,488.5996141356808
Saint-Brice,51.46713842486769
Saint-Brès,69.52480898845839
Saint-Caprais,57.437058759796905
Saint-Cassien,378.8366053956077
Saint-Cernin,84.1876752312215
Saint-Chamant,42.87050843376165
Saint-Christaud,79.65081283327754
Saint-Christol,118.3722980540023
Saint-Christophe,75.38282202929373
Saint-Chéron,179.9513552441348
Saint-Cirgues,110.73972971743731
Saint-Cirq,100.29046691235854
Saint-Clair,70.10320550017148
Saint-Claude,7019.1646598816615
Saint-Clément,86.89242742324458
Saint-Coutant,43.55339756814175
Saint-Crespin,109.14245824294699
Saint-Créac,116.86147099575177
Saint-Crépin,592.7100641650951
Saint-Cyprien,48.76287032043343
Saint-Cyr,109.4290147791042
Saint-Denis,102.63051737984682
Saint-Didier,42.384839056845294
Saint-Eloi,146.13724681546762
Saint-Erblon,44.578450393407145
Saint-Estèphe,50.676353589042776
Saint-Etienne,0.0
Saint-Etienne-du-Bois,531.4524089963461
Saint-Eugène,259.02173540537126
Saint-Eusèbe,145.12668501891076
Saint-Fiacre,445.6135388218982
Saint-Firmin,85.37098407735522
Saint-Florent,772.5776909140125
Saint-Florentin,177.8041684159717
Saint-Flour,81.47141180354777
Saint-Front,318.13494630207185
Saint-Félix,92.53154538609542
Saint-Genest,377.178885258604
Saint-Genest-Lachamp,0.0
Saint-Georges,61.56168186155639
Saint-Georges-du-Bois,58.20165197172208
Saint-Germain,80.1047395996745
Saint-Germain-Laval,295.6506896960253
Saint-Germain-des-Bois,96.04228411923806
Saint-Germain-des-Prés,215.5354495856287
Saint-Germain-le-Gaillard,252.1512518306641
Saint-Germier,46.41308064160621
Saint-Gervais,128.3300651676948
Saint-Gilles,116.0093087588581
Saint-Gorgon,666.992002268137
Saint-Gratien,111.22273597358212
Saint-Grégoire,556.7524684931443
Saint-Géry,114.2741610273827
Saint-Hilaire,52.73868950406488
Saint-Hilaire-du-Bois,62.23158756503153
Saint-Hippolyte,57.60449263710004
Saint-Honoré,641.5144468836927
Saint-Jean-aux-Bois,109.77098877601642
Saint-Jean-le-Blanc,222.8809303238815
Saint-Jean-le-Vieux,98.49580973813595
Saint-Jeannet,85.05773166332132
Saint-Joseph,639.3813491016576
Saint-Julien,37.08445176464227
Saint-Just,78.75112868554825
Saint-Just-sur-Viaur,0.0
Saint-Justin,63.376567907298885
Saint-Juéry,38.95876677657309
Saint-Lambert,189.90366913658468
Saint-Lary,93.51748928646921
Saint-Laurent,107.41569390511202
Saint-Laurent-des-Bois,110.91762399363213
Saint-Laurent-des-Combes,54.26623017878316
Saint-Leu,0.0
Saint-Louis,1.2772443633163602
Saint-Loup,88.75929561685135
Saint-Lucien,96.62448989628525
Saint-Léger,52.25945419830694
Saint-Léger-aux-Bois,104.51349342329819
Saint-Léon,66.60687690548531
Saint-Léonard,139.08097901714848
Saint-Maixant,249.39635050030907
Saint-Marceau,377.09104014933666
Saint-Marcel,92.05851853240038
Saint-Marcouf,32.817443394696
Saint-Mard,68.50504312805516
Saint-Mars-du-Désert,138.9889004610192
Saint-Martial,83.58389383158655
Saint-Martin,44.82952930587129
Saint-Martin-aux-Buneaux,0.0
Saint-Martin-des-Champs,55.9787127794053
Saint-Martin-du-Bois,300.17208381281154
Saint-Martin-du-Fouilloux,103.49683372276097
Saint-Martin-du-Mont,56.973525265854015
Saint-Martin-du-Puy,422.6552030859708
Saint-Martin-du-Tertre,120.00087034435407
Saint-Martin-sur-Ocre,54.09022728882683
Saint-Maur,56.28971954028211
Saint-Maur-des-Fossés,0.0
Saint-Maurice,153.13889841374962
Saint-Maurice-Navacelles,0.0
Saint-Maximin,202.20450914710023
Saint-Mesmin,133.89789589597405
Saint-Michel,34.07521592698115
Saint-Médard,50.42494871523957
Saint-Nazaire,215.08107613823915
Saint-Nicolas-des-Bois,93.92679864271014
Saint-Nicolas-la-Chapelle,379.8703853597553
Saint-Omer,281.511092611736
Saint-Ouen,126.74826682787109
Saint-Ours,240.7727012637873
Saint-Palais,88.64441512897322
Saint-Pancrace,443.889815009173
Saint-Pantaléon,320.75759480353327
Saint-Pardoux,134.34606935190186
Saint-Pardoux-le-Neuf,36.11714860756606
Saint-Paul,0.0
Saint-Pellerin,218.5876429731838
Saint-Perdoux,119.61385222068637
Saint-Philibert,606.3543057127831
Saint-Pierre,0.0
Saint-Pierre-d'Entremont,620.887473820123
Saint-Pierre-des-Ifs,37.35246493353052
Saint-Pierre-du-Mont,395.8149889732352
Saint-Pierre-le-Vieux,186.5147914453333
Saint-Pierremont,80.61706593779202
Saint-Pons,164.68026053386467
Saint-Priest,112.92682283818935
Saint-Privat,125.20841740463385
Saint-Privé,161.71139668373485
Saint-Prix,86.58866858204058
Saint-Projet,54.53479183476089
Saint-Père,60.937904094722214
Saint-Raphaël,6.956694330565335
Saint-Remimont,38.330191306939334
Saint-Remy,78.93133194897808
Saint-Robert,118.89564249339738
Saint-Romain,106.36526207362155
Saint-Rémy,69.63519498906396
Saint-Samson,77.89450191082145
Saint-Sardos,71.86760296836366
Saint-Saturnin,50.55647050477908
Saint-Sauvant,81.62673175577669
Saint-Sauveur,79.55067827179062
Saint-Savin,188.48469169069224
Saint-Sernin,206.89209922488308
Saint-Servais,58.40229459614549
Saint-Sigismond,124.33210167654904
Saint-Simon,58.63726186179633
Saint-Siméon,129.70196903133356
Saint-Sixte,311.8783628088119
Saint-Sornin,84.45603567009395
Saint-Sulpice,59.9711157458839
Saint-Sulpice-des-Landes,38.012318959734955
Saint-Sylvain,109.04868789214535
Saint-Sylvestre,137.12870196041865
Saint-Symphorien,144.58200315047475
Saint-Sébastien,374.353369523498
Saint-Thibault,95.57519610778456
Saint-Thomas,697.4163751823997
Saint-Thurien,347.2928250204348
Saint-Urbain,237.6979766066179
Saint-Urcisse,68.35005071381626
Saint-Usage,120.5418660968392
Saint-Vallier,166.1253331763471
Saint-Valérien,355.68213988604236
Saint-Victor,148.27323401701804
Saint-Vincent,75.60729469962422
Saint-Vincent-de-Paul,141.40240579464134
Saint-Vincent-des-Prés,374.7133208644037
Saint-Vivien,159.74622715617264
Saint-Vrain,182.8324073871065
Saint-Vérand,40.65111066352555
Sainte-Agnès,156.52746277993543
Sainte-Anastasie,174.44537794479822
Sainte-Anne,206.82944167632533
Sainte-Austreberthe,114.56550208417616
Sainte-Barbe,90.17627025287497
Sainte-Blandine,450.18229622838356
Sainte-Catherine,87.26012695305495
Sainte-Christine,104.19315960045762
Sainte-Colombe,40.16734556531789
Sainte-Croix,50.56555920388897
Sainte-Cécile,217.47866076530735
Sainte-Eulalie,57.190537207892724
Sainte-Florence,235.33137884318046
Sainte-Foy,308.320161030233
Sainte-Gemme,109.70786621575125
Sainte-Geneviève,68.5906463152046
Sainte-Geneviève-des-Bois,97.54294983610029
Sainte-Hélène,228.11328520361695
Sainte-Luce,7065.178979456709
Sainte-Marguerite,427.63642117826106
Sainte-Marie,79.19653287488981
Sainte-Marie-du-Bois,32.1775043527472
Sainte-Marie-du-Mont,698.3292233430193
Sainte-Marthe,509.3472993944772
Sainte-Radegonde,54.68301958329372
Sainte-Reine,211.28594241831155
Sainte-Rose,13459.655076373358
Sainte-Suzanne,180.12844256831795
Saints,127.47249258083008
Salettes,85.93393793221546
Salignac,514.2542368400138
Saligny,392.2810244159951
Salins,362.32668475557034
Salles,106.87750770360333
Salon,471.84087227187854
Sancourt,50.475003394493505
Sancy,222.30365291602646
Sanilhac,0.04607103454215799
Santenay,280.59467885431616
Santeuil,83.64697900397981
Santilly,272.7151392152294
Sapois,153.20939154454285
Sarcey,248.41584706208013
Sarrazac,64.0835044102051
Sarry,141.15527349188966
Saules,127.6135273432241
Saulnières,227.84380448265463
Saulxures,124.71766162529575
Saumane,154.49065137967054
Saussay,92.92973776690269
Saussey,499.35833263839635
Sauveterre,61.14398383352171
Sauviac,122.4774497865774
Sauville,169.41782574532724
Sauzet,86.13689700828071
Savennes,74.15109200818029
Savignac,166.07300148227512
Savigneux,73.37782796031027
Savigny,82.74548549617907
Sceaux,189.22907776853032
Segonzac,65.63062351909498
Selles,184.72175890754593
Senantes,93.85977084290214
Sendets,125.72706161131894
Senlis,151.1438583010037
Septfonds,408.0777505265159
Seraincourt,181.40881118727043
Serans,152.73874113158507
Sergy,373.3676263688537
Sermaise,204.62933641846348
Serqueux,358.27817969010994
Serres,319.300353075516
Serrières,110.69974687311819
Sers,302.17890364601925
Servas,233.06615398504508
Servigney,29.661237462877487
Servon,295.22366690173004
Sery,223.8827404592207
Seyssel,0.27948964693067885
Sigoyer,17.73283629658166
Siran,187.38754561963324
Sireuil,112.38682380981035
Solesmes,380.2262131960284
Sonnac,235.78729713698937
Sorbets,27.082499917040458
Sorbey,66.52463644029481
Sorbiers,151.90291734544704
Sornay,82.40167071311632
Soucy,119.2130413129673
Soudan,172.04976537317475
Soues,765.3590098716624
Sougé,106.48140145817572
Souvigné,48.43718036146529
Spoy,96.8548237832172
Strasbourg,0.0
Subligny,91.38273640459714
Sully,184.97028971297334
Surin,77.1308576411036
Surville,65.85806843569058
Suzanne,142.79318803620998
Ségalas,134.7261183741483
Sérignac,57.285101915403175
Sérigny,163.96002494212
Taillebourg,168.2520268046759
Tailly,233.17964523653657
Taizé,369.4020602134745
Talcy,198.4921557200259
Tannay,256.9569049589024
Tauriac,114.60057036867298
Tayrac,111.16758212219399
Teilhet,344.1063663826125
Teillé,135.7235566127887
Termes,207.2441440379238
Ternant,92.16800309011707
Ternay,99.45799157315152
Thenay,85.00031252234655
Theuville,97.40345320946558
Thevray,0.0
Thieux,64.54740854030703
Thil,123.3765527448783
Thizay,137.68317024467092
Thizy,172.1546657495998
Thoiry,72.04855053075262
Thors,476.40212798806067
Thory,263.3067548664175
Thou,25.363776691140647
Thury,111.46649829103788
Thèze,512.3124200289882
Thénac,128.13692714627754
Thézac,198.2960091824402
Tilly,29.438663927930417
Tocqueville,143.87177235229836
Torcy,187.26013741648933
Torcy-le-Grand,260.0187400825352
Torcy-le-Petit,262.448897332918
Torfou,300.4917443082517
Torpes,55.63303547163157
Toulon,0.0
Toulouse,0.0
Tournemire,127.76481484551505
Tours,0.0
Touzac,151.11403260457786
Trois-Rivières,6817.832533595466
Tronchoy,104.51353116076366
Trèves,191.72988057187217
Trémont,169.44131436333439
Tréméven,93.93948999335005
Urville,81.58348165827469
Usseau,114.35334832963865
Ussel,71.39756657653543
Uzer,368.91756101017694
Vabres,123.94907421675148
Vadans,46.86159239036325
Vadencourt,78.49187351135433
Vailly,293.5912108907686
Valence,374.1356476263049
Valleroy,49.038730255555706
Vallet,218.3927601300252
Vallières,273.1136587582167
Valmont,454.43069099535916
Vandières,168.9222865307579
Vareilles,214.57049366497316
Varennes,49.56635847274932
Varize,382.3135195420327
Vars,340.3484083296648
Vassy,387.1298617998674
Vauchamps,265.08517262457883
Vauciennes,65.64922045611479
Vaudoncourt,62.24300486422353
Vaudricourt,87.75578148022662
Vaulx,562.8347866814073
Vauville,142.27735033878704
Vauvillers,328.37592633059023
Vaux,165.915034299341
Vayres,130.41904066771917
Velennes,32.69890718907259
Velles,333.39971716855945
Venon,572.2309472416307
Venterol,79.88378261960474
Verdon,513.6866803449492
Verdun,763.2375033937608
Verfeil,61.4250333075051
Verneuil,72.89940097187821
Vernon,304.20202674336844
Vernouillet,53.43190650480667
Verrières,47.810148938919035
Vers,105.81033570180365
Versigny,73.66736881930605
Versonnex,43.79104937915766
Vert,566.5849306833035
Vervant,47.38554710353979
Vesly,229.8481379072554
Veyrières,17.828183120668477
Vezins,168.3961831176683
Vibrac,38.663414475191935
Vicq,218.43817969477357
Vieillevigne,465.012860095125
Viella,81.13012375981775
Vierville,256.1275578700105
Vieux,595.1337927883135
Vieux-Moulin,317.56446864025213
Vignes,567.9206048637265
Vigny,316.2708232864751
Villard,365.5645055823752
Villars,190.86842715617374
Villedieu,175.40839416072214
Villefort,225.4098497216462
Villefranche,535.5036043271891
Villefranque,117.09456730133543
Villegats,348.0497640285535
Villemer,64.61265530510416
Villeneuve,141.96586827450082
Villeneuve-d'Ascq,0.0
Villeneuve-lès-Béziers,0.0
Villenouvelle,340.1418501060143
Villepinte,631.828763230788
Villereau,272.10839873545495
Villeret,193.102614743832
Villeroy,94.87847230354588
Villers,283.8161194386839
Villers-Bocage,238.1461530396259
Villers-le-Sec,38.98807463540228
Villers-les-Bois,0.0
Villette,287.41346116169893
Villiers,80.54845844475078
Villiers-le-Sec,146.95866443403574
Villiers-sur-Marne,199.77937164541973
Villy,220.44428164565082
Vinay,437.5731834852598
Vincelles,19.925627754552778
Vineuil,78.16030944518161
Vinzelles,112.77860516347351
Vion,490.62016270991
Vira,61.79232375103166
Virey,532.1535411251461
Viry,30.650332292287487
Vitrac,86.0912965111509
Vitrolles,121.99201446005908
Vitré,218.71723658564204
Viviers,222.04175492194437
Vix,443.8297514181772
Voisines,140.1707115579459
Volnay,341.14587871634086
Vougy,183.64674443655386
Vouhé,62.040430291439506
Vouillé,54.452709796660436
Vrigny,177.38956265216248
Vézac,107.25771190355151
Wailly,66.9706513112445
Warcq,95.2704107463142
Warlus,64.8159386246403
Ytrac,0.0
